CT,lon,lat,O_Area_km2,ID_3,P_Area_km2
958,-16.02747,14.14726,34.26429,92481,25.24677
958,-16.02747,14.14726,34.26429,92489,9.01752
1023,-15.89525,14.84252,0.91003,92472,0.91003
540,-16.96515,14.51467,63.49581,92539,61.33454
540,-16.96515,14.51467,63.49581,92541,2.16127
511,-17.01513,14.44382,1.24813,92539,1.24813
66,-17.46785,14.68363,0.18502,92463,0.18502
19,-17.49129,14.71966,0.81378,92463,0.81378
911,-16.08832,12.6907,85.44926,92551,85.44926
1271,-14.99305,16.58711,110.95367,92523,43.09239
1271,-14.99305,16.58711,110.95367,92525,67.86128
1167,-15.53146,14.09874,31.12891,92485,31.12891
798,-16.2847,14.43783,82.89483,92473,67.46008
798,-16.2847,14.43783,82.89483,92475,15.43475
116,-17.45809,14.75045,0.18984,92463,0.18984
1047,-15.88055,14.81372,10.09346,92472,10.09346
876,-16.2127,15.61835,3.72768,92513,3.72768
1058,-15.86432,14.87538,4.26693,92472,4.26693
926,-16.08479,14.1228,17.55938,92487,6.23872
926,-16.08479,14.1228,17.55938,92488,11.31399
926,-16.08479,14.1228,17.55938,92489,0.00667
1427,-13.91782,14.22346,1403.68167,92516,158.98516
1427,-13.91782,14.22346,1403.68167,92534,784.81684
1427,-13.91782,14.22346,1403.68167,92535,459.87966
814,-16.26687,12.58022,1.23316,92554,1.23316
500,-17.07886,14.63216,29.36048,92539,29.35801
500,-17.07886,14.63216,29.36048,92542,0.00247
652,-16.63159,14.90522,72.79992,92466,46.92586
652,-16.63159,14.90522,72.79992,92543,16.59474
652,-16.63159,14.90522,72.79992,92545,2.59719
652,-16.63159,14.90522,72.79992,92547,6.68214
40,-17.47277,14.70073,0.27908,92463,0.27908
1331,-14.70815,15.03469,790.91207,92507,790.91207
714,-16.47116,13.76187,183.05954,92479,183.05954
1157,-15.61681,16.0851,394.86989,92519,384.84068
1157,-15.61681,16.0851,394.86989,92511,10.02921
969,-15.99883,14.42999,101.41308,92482,101.41308
660,-16.61497,15.11667,36.89919,92544,9.62038
660,-16.61497,15.11667,36.89919,92545,27.27881
42,-17.47532,14.75645,0.54956,92463,0.54956
90,-17.46237,14.75771,0.21868,92463,0.21868
106,-17.45788,14.70605,0.18515,92463,0.18515
1283,-14.90373,16.16615,676.14483,92523,521.09466
1283,-14.90373,16.16615,676.14483,92525,155.05016
1159,-15.53317,12.77057,58.92423,92498,30.60722
1159,-15.53317,12.77057,58.92423,92500,28.31701
1565,-12.77682,15.14023,69.57869,92517,69.57869
80,-17.46624,14.74669,0.24341,92463,0.24341
744,-16.42136,14.6331,63.09076,92468,61.64887
744,-16.42136,14.6331,63.09076,92475,1.44189
416,-17.31994,14.74726,2.00504,92464,2.00504
1350,-14.56057,13.87849,163.13865,92534,159.88822
1350,-14.56057,13.87849,163.13865,92484,0.86832
1350,-14.56057,13.87849,163.13865,92536,2.38212
594,-16.84158,15.08909,76.78702,92544,76.78702
29,-17.48192,14.72543,0.27464,92463,0.27464
331,-17.39332,14.77439,0.2238,92464,0.2238
396,-17.35152,14.77442,0.56702,92464,0.56702
1543,-12.9656,15.39144,78.68072,92515,42.43765
1543,-12.9656,15.39144,78.68072,92517,36.24307
171,-17.44783,14.70949,0.10566,92463,0.10566
1366,-14.42838,13.85477,219.02397,92534,219.02397
397,-17.3468,14.76393,0.9669,92464,0.9669
1453,-13.75641,15.29884,1154.23565,92516,1154.23565
1644,-12.01968,12.74765,548.07719,92531,163.24913
1644,-12.01968,12.74765,548.07719,92533,199.38752
1644,-12.01968,12.74765,548.07719,92530,185.44054
1614,-12.30632,12.65711,182.67768,92530,182.67768
570,-16.91263,14.81145,5.40282,92542,5.40282
978,-16.00832,16.48099,58.93909,92521,58.93909
512,-17.00664,14.44451,3.19981,92539,3.19981
1315,-14.76867,12.88679,218.41737,92493,101.73355
1315,-14.76867,12.88679,218.41737,92495,116.68382
879,-16.21058,15.62765,21.43126,92513,21.43126
237,-17.43663,14.6864,0.61915,92463,0.61915
1522,-13.2317,13.84943,589.78822,92526,589.78822
841,-16.24653,14.6553,6.78641,92470,6.78641
1636,-12.09505,12.56049,279.58342,92531,264.66509
1636,-12.09505,12.56049,279.58342,92530,14.91833
1302,-14.86873,16.54191,93.05537,92523,93.05537
1615,-12.27849,12.3977,280.32376,92531,44.56085
1615,-12.27849,12.3977,280.32376,92532,0.35515
1615,-12.27849,12.3977,280.32376,92530,235.40777
212,-17.44179,14.76155,0.12784,92463,0.12784
295,-17.42134,14.73706,0.28127,92463,0.12261
295,-17.42134,14.73706,0.28127,92464,0.15866
451,-17.27561,14.79043,2.21354,92465,2.21354
184,-17.44592,14.72353,0.15647,92463,0.15647
615,-16.7747,15.24925,100.88026,92505,2.46282
615,-16.7747,15.24925,100.88026,92544,98.41744
1046,-15.87672,14.86436,0.16299,92472,0.16299
16,-17.49485,14.72445,0.82533,92463,0.82533
737,-16.44465,15.37398,93.25432,92505,57.25555
737,-16.44465,15.37398,93.25432,92506,21.13841
737,-16.44465,15.37398,93.25432,92546,14.86036
1080,-15.89621,15.57944,324.05357,92511,186.12983
1080,-15.89621,15.57944,324.05357,92512,137.92374
120,-17.45641,14.68272,0.13859,92463,0.13859
947,-16.07719,13.84995,74.67404,92488,30.74046
947,-16.07719,13.84995,74.67404,92492,43.93358
892,-16.18186,15.07265,86.97009,92504,78.55265
892,-16.18186,15.07265,86.97009,92546,8.41744
1116,-15.73714,16.4018,100.71145,92519,24.65649
1116,-15.73714,16.4018,100.71145,92521,76.05496
349,-17.38292,14.78729,0.75622,92464,0.75622
149,-17.45099,14.71191,0.1055,92463,0.1055
954,-16.05289,12.84054,86.26105,92549,7.94854
954,-16.05289,12.84054,86.26105,92551,78.3125
1069,-15.85695,14.85792,1.1983,92472,1.1983
1356,-14.45112,12.91698,291.93537,92493,291.93537
502,-17.04635,14.65446,72.27989,92539,41.21633
502,-17.04635,14.65446,72.27989,92541,16.445
502,-17.04635,14.65446,72.27989,92542,14.61856
974,-16.01338,15.48113,82.18385,92512,82.18385
1460,-13.73073,12.88497,145.43179,92501,145.43179
588,-16.83611,14.64363,78.45392,92541,78.45392
610,-16.78427,14.41917,43.02095,92540,43.02095
1013,-15.90252,14.85411,0.89499,92472,0.89499
471,-17.23866,14.74654,11.40955,92465,11.40955
1308,-14.84553,14.13773,178.88464,92484,178.88464
788,-16.33363,14.20532,160.14602,92487,91.45842
788,-16.33363,14.20532,160.14602,92488,3.9677
788,-16.33363,14.20532,160.14602,92473,17.31698
788,-16.33363,14.20532,160.14602,92474,37.60808
788,-16.33363,14.20532,160.14602,92476,6.44292
788,-16.33363,14.20532,160.14602,92477,3.35192
1481,-13.62177,13.88508,281.61981,92535,71.47321
1481,-13.62177,13.88508,281.61981,92528,210.1466
1018,-15.90032,14.82849,1.54719,92472,1.54719
1650,-11.68348,12.98007,423.56526,92533,423.56526
717,-16.48015,14.46071,89.20152,92475,1.81751
717,-16.48015,14.46071,89.20152,92476,87.38401
850,-16.2353,14.64196,4.12881,92470,4.12881
259,-17.43118,14.75153,0.531,92463,0.531
868,-16.22295,15.62611,0.71348,92513,0.71348
1598,-12.48209,12.51147,197.11118,92532,59.55926
1598,-12.48209,12.51147,197.11118,92530,137.55191
584,-16.86418,14.23498,51.51812,92540,51.51812
1396,-14.1982,13.56784,240.25231,92536,240.25231
14,-17.49776,14.73226,0.88513,92463,0.88513
633,-16.72854,14.41263,65.4571,92540,64.767
633,-16.72854,14.41263,65.4571,92474,0.0905
633,-16.72854,14.41263,65.4571,92476,0.59959
1115,-15.69156,15.07761,323.11095,92508,323.11095
1133,-15.64955,16.43411,153.76423,92519,153.76423
831,-16.25841,13.99259,91.09461,92488,26.78376
831,-16.25841,13.99259,91.09461,92477,64.31085
534,-16.95328,14.41475,3.62581,92539,3.62581
1179,-15.53917,14.02778,60.86899,92483,3.7053
1179,-15.53917,14.02778,60.86899,92485,2.12187
1179,-15.53917,14.02778,60.86899,92486,55.04183
783,-16.28518,13.66018,159.83827,92479,159.83827
1004,-15.88732,13.76958,74.48477,92491,74.48477
809,-16.26953,12.58928,24.89883,92551,19.93296
809,-16.26953,12.58928,24.89883,92554,4.96586
1412,-14.08135,12.74322,165.19535,92502,3.65324
1412,-14.08135,12.74322,165.19535,92503,161.54211
1532,-13.13218,15.47013,98.91164,92515,98.91164
398,-17.34863,14.7927,1.99652,92464,1.99652
12,-17.49987,14.75455,0.45895,92463,0.45895
1128,-15.68764,16.47579,14.04842,92519,14.04842
111,-17.45742,14.74127,0.0932,92463,0.0932
1208,-15.40981,14.62586,296.89389,92480,126.98803
1208,-15.40981,14.62586,296.89389,92485,169.90587
312,-17.40646,14.77719,0.66056,92464,0.66056
794,-16.30039,14.82497,106.3633,92467,4.88829
794,-16.30039,14.82497,106.3633,92468,0.26978
794,-16.30039,14.82497,106.3633,92469,101.20522
587,-16.8574,14.18114,12.04819,92540,12.04819
734,-16.45068,15.41041,102.9682,92505,102.9682
1339,-14.55663,13.33208,306.05382,92495,306.05382
1117,-15.70174,16.39615,82.32222,92519,82.29537
1117,-15.70174,16.39615,82.32222,92521,0.02685
1631,-12.20662,12.5584,49.88973,92531,20.61363
1631,-12.20662,12.5584,49.88973,92530,29.27611
1520,-13.31985,15.80863,103.79573,92516,103.79573
5,-17.51287,14.74066,0.53626,92463,0.53626
399,-17.34537,14.75422,1.32783,92464,1.32783
899,-16.1478,15.58798,145.32714,92513,145.32714
358,-17.37692,14.7765,0.33214,92464,0.33214
782,-16.34599,14.39666,53.81201,92473,34.99028
782,-16.34599,14.39666,53.81201,92475,18.82173
144,-17.45181,14.71407,0.11666,92463,0.11666
950,-16.02735,14.86912,121.69005,92469,2.27267
950,-16.02735,14.86912,121.69005,92472,119.41738
901,-16.15194,16.24483,175.08311,92521,175.08311
287,-17.42455,14.74422,0.51924,92463,0.50515
287,-17.42455,14.74422,0.51924,92464,0.01408
1567,-12.70877,13.09869,834.21436,92537,507.79157
1567,-12.70877,13.09869,834.21436,92530,326.4228
441,-17.28386,14.7318,1.403,92465,1.403
470,-17.24733,14.71626,4.41833,92465,4.41833
539,-16.95012,14.77002,7.55801,92542,7.55801
1367,-14.40452,13.49543,54.70267,92536,54.70267
265,-17.43035,14.69905,0.79627,92463,0.79627
1553,-12.86457,15.26126,35.67266,92517,35.67266
1661,-11.44087,12.81515,269.60185,92533,269.60185
932,-16.06918,14.11769,25.83565,92487,0.33943
932,-16.06918,14.11769,25.83565,92488,16.00256
932,-16.06918,14.11769,25.83565,92489,9.49366
245,-17.43663,14.73936,0.24649,92463,0.24649
10,-17.50877,14.74777,0.45389,92463,0.45389
674,-16.54699,12.97931,173.08171,92548,171.64027
674,-16.54699,12.97931,173.08171,92550,1.44144
1393,-14.18812,13.82691,391.68199,92534,192.86427
1393,-14.18812,13.82691,391.68199,92535,17.55465
1393,-14.18812,13.82691,391.68199,92536,181.26306
188,-17.44371,14.69251,0.40451,92463,0.40451
1237,-15.20427,13.89896,71.74795,92486,71.74795
987,-15.97218,14.29623,112.81603,92481,112.5225
987,-15.97218,14.29623,112.81603,92482,0.29352
1087,-15.84098,13.66654,93.85597,92491,93.80714
1087,-15.84098,13.66654,93.85597,92492,0.04883
1326,-14.69256,12.79293,152.00215,92493,152.00215
1307,-14.8297,13.42621,97.50534,92495,97.50534
89,-17.46116,14.72151,0.12216,92463,0.12216
284,-17.4252,14.73914,0.19636,92463,0.19636
340,-17.38828,14.75812,0.41907,92464,0.41907
1577,-12.6253,13.75431,925.54748,92526,925.54748
1185,-15.53094,16.50834,125.1866,92519,125.1866
526,-16.96714,14.41112,0.75538,92539,0.75538
1025,-15.89205,14.86479,1.0528,92472,1.0528
1473,-13.67047,13.78566,8.28652,92535,8.28652
812,-16.27328,12.56851,0.5592,92554,0.5592
880,-16.1694,14.25498,79.70915,92487,79.70915
33,-17.48077,14.70982,0.39128,92463,0.39128
143,-17.45231,14.74062,0.08273,92463,0.08273
1550,-12.98005,13.63806,583.28971,92526,583.28971
1568,-12.76878,15.04995,138.5664,92517,138.5664
823,-16.27949,16.44001,260.83925,92521,260.83925
329,-17.39367,14.76006,0.23921,92464,0.23921
1441,-13.85162,12.82956,196.11347,92501,15.27095
1441,-13.85162,12.82956,196.11347,92502,3.24999
1441,-13.85162,12.82956,196.11347,92503,177.59253
1561,-12.79275,12.73874,534.72643,92532,94.20112
1561,-12.79275,12.73874,534.72643,92530,440.52531
341,-17.38811,14.77631,0.31296,92464,0.31296
1516,-13.32117,15.45955,281.95285,92515,77.36862
1516,-13.32117,15.45955,281.95285,92516,204.58423
424,-17.31319,14.73399,1.26391,92464,0.18037
424,-17.31319,14.73399,1.26391,92465,1.08354
291,-17.42302,14.73342,0.39921,92463,0.13578
291,-17.42302,14.73342,0.39921,92464,0.26342
994,-16.02154,15.78669,333.91216,92514,72.04291
994,-16.02154,15.78669,333.91216,92511,253.94679
994,-16.02154,15.78669,333.91216,92513,7.92246
269,-17.42868,14.76869,0.39997,92464,0.39997
1155,-15.58432,13.21607,81.04043,92496,81.04043
1075,-15.81708,12.95636,154.75769,92499,61.36129
1075,-15.81708,12.95636,154.75769,92496,93.3964
326,-17.39488,14.76444,0.33974,92464,0.33974
650,-16.65565,14.44706,48.2892,92538,0.69145
650,-16.65565,14.44706,48.2892,92540,47.47023
650,-16.65565,14.44706,48.2892,92476,0.12752
525,-16.96603,14.42128,1.29778,92539,1.29778
856,-16.23426,14.68067,16.15096,92470,16.15096
27,-17.4849,14.71847,0.50067,92463,0.50067
182,-17.44496,14.73609,0.25997,92463,0.25997
519,-16.98413,14.42116,1.5053,92539,1.5053
806,-16.26199,16.12234,81.29418,92521,81.29418
1651,-11.73306,13.25586,441.29883,92533,441.29883
1545,-12.95019,15.19486,121.77814,92515,4.78117
1545,-12.95019,15.19486,121.77814,92517,116.99697
155,-17.44933,14.68677,0.17085,92463,0.17085
1551,-12.85246,15.09281,252.31761,92515,55.3118
1551,-12.85246,15.09281,252.31761,92517,197.00581
190,-17.44496,14.74248,0.28482,92463,0.28482
1247,-15.194,13.92014,109.49363,92484,25.59152
1247,-15.194,13.92014,109.49363,92486,83.90211
556,-16.93092,14.80084,0.31137,92542,0.31137
1541,-12.95187,15.24872,71.15056,92517,71.15056
1252,-15.13361,15.38741,150.63264,92507,10.01568
1252,-15.13361,15.38741,150.63264,92509,140.61695
1,-17.52514,14.74683,0.78923,92463,0.78923
282,-17.42516,14.68778,0.69831,92463,0.69831
1216,-15.34356,15.61556,219.93919,92510,219.93919
561,-16.92861,14.77373,2.34106,92542,2.34106
1530,-13.116,13.7157,646.53784,92526,646.53784
736,-16.44754,16.06474,38.01899,92520,27.11693
736,-16.44754,16.06474,38.01899,92521,10.90206
1264,-15.12924,15.89236,902.01821,92523,100.0361
1264,-15.12924,15.89236,902.01821,92525,39.1113
1264,-15.12924,15.89236,902.01821,92510,762.8708
62,-17.46935,14.69059,0.46581,92463,0.46581
23,-17.49125,14.74572,1.42714,92463,1.42714
440,-17.2855,14.72142,0.82021,92465,0.82021
1502,-13.4689,15.8405,31.07502,92516,31.07502
1611,-12.32754,14.81557,40.45015,92527,40.45015
486,-17.15052,14.74385,7.60465,92465,7.60465
1294,-14.88867,12.7325,108.58249,92493,2.7399
1294,-14.88867,12.7325,108.58249,92494,105.8426
351,-17.38206,14.77574,0.2845,92464,0.2845
515,-17.00777,14.50212,23.58268,92539,23.58268
1082,-15.85403,14.08515,123.8535,92481,14.34009
1082,-15.85403,14.08515,123.8535,92483,38.40082
1082,-15.85403,14.08515,123.8535,92489,71.11259
1173,-15.55126,16.22573,317.08619,92519,316.30966
1173,-15.55126,16.22573,317.08619,92525,0.77653
13,-17.49757,14.72871,0.62957,92463,0.62957
1249,-15.15873,15.20346,642.50149,92507,589.51375
1249,-15.15873,15.20346,642.50149,92509,52.98774
377,-17.3658,14.77367,0.42794,92464,0.42794
923,-16.08046,14.15673,0.48498,92487,0.48498
653,-16.65416,14.3912,72.94512,92540,2.5654
653,-16.65416,14.3912,72.94512,92474,14.99603
653,-16.65416,14.3912,72.94512,92476,55.38369
431,-17.30181,14.7677,1.38326,92465,1.38326
867,-16.23013,15.59919,28.81997,92513,28.81997
1192,-15.47591,12.77062,102.11098,92498,5.00534
1192,-15.47591,12.77062,102.11098,92500,97.10563
1454,-13.75382,13.39965,163.83567,92501,88.77743
1454,-13.75382,13.39965,163.83567,92537,75.05824
869,-16.2143,13.06796,472.96845,92549,472.96845
1613,-12.40651,12.83315,339.73541,92530,339.73541
1077,-15.87495,14.17181,93.38417,92481,76.84637
1077,-15.87495,14.17181,93.38417,92483,16.5378
503,-17.07685,14.74321,76.60711,92542,76.60711
413,-17.32762,14.79192,2.91169,92464,1.75415
413,-17.32762,14.79192,2.91169,92465,1.15755
719,-16.48242,16.01601,7.70318,92520,7.70318
75,-17.46526,14.72922,0.26534,92463,0.26534
1044,-15.88079,14.88029,0.96114,92472,0.96114
315,-17.40194,14.77285,0.32912,92464,0.32912
15,-17.49397,14.75445,0.39338,92463,0.39338
11,-17.50507,14.75181,0.68762,92463,0.68762
732,-16.45818,14.69144,19.46127,92468,19.46127
1145,-15.59511,13.00779,57.60317,92496,57.60317
1629,-12.20363,14.56712,140.78218,92527,54.19205
1629,-12.20363,14.56712,140.78218,92529,86.59013
1005,-15.90826,14.85159,1.88542,92472,1.88542
1482,-13.6056,16.09545,88.24461,92518,88.24461
1509,-13.44634,15.56477,521.13819,92516,521.13819
730,-16.475,16.04581,14.75742,92520,14.75742
1637,-12.11731,14.34171,193.7624,92529,193.7624
489,-17.15321,14.67313,33.07149,92465,25.45831
489,-17.15321,14.67313,33.07149,92539,7.61318
1009,-15.90744,14.87064,3.59943,92472,3.59943
3,-17.52258,14.7452,0.54391,92463,0.54391
1316,-14.78116,15.97489,1076.21898,92522,233.24179
1316,-14.78116,15.97489,1076.21898,92523,502.74149
1316,-14.78116,15.97489,1076.21898,92509,166.16592
1316,-14.78116,15.97489,1076.21898,92510,174.06979
1002,-15.90456,14.78637,58.7092,92471,20.33992
1002,-15.90456,14.78637,58.7092,92472,38.36927
235,-17.43648,14.67224,0.11073,92463,0.11073
1626,-12.21551,14.4599,4.78193,92529,4.78193
467,-17.25396,14.71735,0.8927,92465,0.8927
1303,-14.90242,13.3065,315.2688,92495,315.2688
592,-16.83768,14.16745,3.80493,92540,3.80493
382,-17.36115,14.74375,0.60113,92464,0.60113
65,-17.46838,14.69428,0.25118,92463,0.25118
1196,-15.4674,13.99862,83.02782,92483,10.39958
1196,-15.4674,13.99862,83.02782,92485,7.5874
1196,-15.4674,13.99862,83.02782,92486,65.04085
1534,-13.09962,15.57806,55.81543,92515,47.44345
1534,-13.09962,15.57806,55.81543,92516,8.37199
1395,-14.21284,15.91813,705.01344,92522,265.56446
1395,-14.21284,15.91813,705.01344,92524,439.44899
576,-16.91662,14.83641,53.68212,92542,16.53539
576,-16.91662,14.83641,53.68212,92547,37.14674
1012,-15.89089,14.79993,12.02768,92471,2.96573
1012,-15.89089,14.79993,12.02768,92472,9.06195
476,-17.22415,14.69431,5.2211,92465,5.2211
216,-17.44044,14.66793,0.07613,92463,0.07613
417,-17.32297,14.77442,0.91206,92464,0.91206
1575,-12.70697,14.02933,494.05268,92526,494.05268
483,-17.15202,14.62586,11.69473,92465,9.19107
483,-17.15202,14.62586,11.69473,92539,2.50366
842,-16.23993,12.80449,20.27449,92551,20.27449
1182,-15.4829,12.62279,48.76321,92498,1.28538
1182,-15.4829,12.62279,48.76321,92500,47.47784
172,-17.44824,14.71036,0.05924,92463,0.05924
325,-17.39664,14.7711,0.27852,92464,0.27852
1150,-15.57934,12.82723,123.58682,92498,123.58682
571,-16.91193,14.80819,1.25431,92542,1.25431
986,-16.00188,16.37904,222.89762,92521,222.89762
1095,-15.79583,13.73338,77.66771,92491,77.66771
1217,-15.33563,14.25807,241.64036,92485,241.64036
84,-17.46185,14.70776,0.28002,92463,0.28002
701,-16.47049,14.25783,88.45922,92474,68.95556
701,-16.47049,14.25783,88.45922,92476,19.50366
289,-17.42123,14.70128,0.58228,92463,0.58228
638,-16.66339,14.08749,95.16165,92474,95.16133
638,-16.66339,14.08749,95.16165,92478,0.00032
1068,-15.85468,14.6923,230.59118,92480,31.46365
1068,-15.85468,14.6923,230.59118,92471,199.12754
1621,-12.23082,12.64822,173.57435,92530,173.57435
252,-17.43304,14.69232,0.74911,92463,0.74911
757,-16.42139,14.50375,85.63581,92475,80.45163
757,-16.42139,14.50375,85.63581,92476,5.18417
864,-16.20022,13.88543,100.40899,92488,26.32414
864,-16.20022,13.88543,100.40899,92492,20.25026
864,-16.20022,13.88543,100.40899,92477,46.9957
864,-16.20022,13.88543,100.40899,92479,6.83889
1274,-14.96243,12.89331,26.44287,92494,26.44287
989,-15.91873,13.73622,66.19354,92491,29.46017
989,-15.91873,13.73622,66.19354,92492,36.73338
1628,-12.21124,14.43997,45.57162,92529,45.57162
1506,-13.4565,15.71688,176.53217,92516,176.53217
787,-16.32565,15.82045,166.0369,92514,128.21631
787,-16.32565,15.82045,166.0369,92520,37.82059
17,-17.49036,14.73377,1.15324,92463,1.15324
459,-17.26378,14.72512,0.42428,92465,0.42428
74,-17.46676,14.71159,0.10286,92463,0.10286
1357,-14.50392,12.72379,184.41569,92493,184.41569
1646,-11.91575,13.41579,549.42909,92533,148.58567
1646,-11.91575,13.41579,549.42909,92529,400.84342
281,-17.42656,14.7363,0.15971,92463,0.15971
495,-17.09658,14.53106,20.4163,92539,20.4163
929,-16.07673,14.14412,0.99663,92487,0.99663
1284,-14.93701,12.90202,1.81982,92494,1.81982
990,-15.94306,14.85175,41.81398,92472,41.81398
1461,-13.69476,13.78259,30.20205,92535,30.20205
934,-16.07107,14.16733,1.6993,92487,1.6993
595,-16.84668,14.43251,92.05778,92539,2.15015
595,-16.84668,14.43251,92.05778,92540,89.90763
1269,-14.97194,14.57428,494.78398,92484,156.43649
1269,-14.97194,14.57428,494.78398,92485,125.66893
1269,-14.97194,14.57428,494.78398,92507,212.67857
686,-16.50367,14.25818,100.04682,92474,87.12241
686,-16.50367,14.25818,100.04682,92476,12.92442
324,-17.39874,14.76775,0.35235,92464,0.35235
1108,-15.76854,14.13301,90.236,92483,90.236
656,-16.64921,12.41962,120.47703,92552,90.44813
656,-16.64921,12.41962,120.47703,92553,30.0289
945,-16.06836,12.70629,71.48379,92551,71.48379
1072,-15.82616,14.48424,108.36197,92480,107.51229
1072,-15.82616,14.48424,108.36197,92482,0.13671
1072,-15.82616,14.48424,108.36197,92483,0.71297
232,-17.43899,14.69869,0.56114,92463,0.56114
1493,-13.44191,15.3231,788.48951,92515,356.13175
1493,-13.44191,15.3231,788.48951,92516,432.35776
1437,-13.8634,13.52397,133.57685,92501,33.20909
1437,-13.8634,13.52397,133.57685,92536,44.90297
1437,-13.8634,13.52397,133.57685,92537,55.46479
1067,-15.86267,14.86377,0.9621,92472,0.9621
1654,-11.63296,12.74449,276.64203,92533,276.64203
518,-16.98542,14.44186,7.03699,92539,7.03699
1470,-13.66496,13.74993,20.71196,92535,10.50584
1470,-13.66496,13.74993,20.71196,92536,0.1135
1470,-13.66496,13.74993,20.71196,92537,10.09261
167,-17.44869,14.74956,0.23238,92463,0.23238
815,-16.26479,12.54938,23.49029,92554,23.49029
1119,-15.72438,16.48401,20.84856,92521,20.84856
121,-17.45512,14.73046,0.13766,92463,0.13766
1444,-13.79602,13.26797,232.94418,92501,229.09212
1444,-13.79602,13.26797,232.94418,92537,3.85206
463,-17.26299,14.72859,0.71829,92465,0.71829
1480,-13.61504,13.72517,151.27337,92535,21.34691
1480,-13.61504,13.72517,151.27337,92537,129.92646
1142,-15.61711,13.28489,144.68963,92496,144.68963
401,-17.34654,14.76776,0.84997,92464,0.84997
524,-16.97167,14.41227,0.63977,92539,0.63977
1345,-14.57678,14.39243,155.41155,92534,144.87451
1345,-14.57678,14.39243,155.41155,92484,10.53704
1092,-15.79753,16.48783,32.8688,92521,32.8688
1253,-15.12253,15.41348,48.42296,92509,48.42296
1045,-15.87942,14.85692,0.25113,92472,0.25113
437,-17.28671,14.71441,0.12926,92465,0.12926
95,-17.46057,14.74136,0.25146,92463,0.25146
565,-16.91996,14.80513,1.22664,92542,1.22664
754,-16.43754,16.20435,99.76367,92521,99.76367
1518,-13.34983,15.59531,68.98581,92516,68.98581
1338,-14.6434,14.33503,149.50892,92534,41.44269
1338,-14.6434,14.33503,149.50892,92484,108.06623
208,-17.44188,14.66421,0.1525,92463,0.1525
751,-16.39687,14.32684,59.10364,92473,36.50494
751,-16.39687,14.32684,59.10364,92475,5.08381
751,-16.39687,14.32684,59.10364,92476,17.5149
578,-16.89882,14.76497,25.21186,92541,13.99064
578,-16.89882,14.76497,25.21186,92542,11.22122
7,-17.51096,14.7374,0.3939,92463,0.3939
157,-17.4501,14.70372,0.21754,92463,0.21754
55,-17.46896,14.73851,0.29221,92463,0.29221
1535,-13.10151,13.2721,732.45745,92537,642.05189
1535,-13.10151,13.2721,732.45745,92526,90.40556
1478,-13.65599,13.77364,3.32137,92535,3.32137
1655,-11.68507,13.37884,154.89464,92533,154.89464
748,-16.4188,16.04939,51.95352,92520,51.95352
551,-16.9332,14.77719,0.30671,92542,0.30671
1030,-15.89,14.84336,0.70832,92472,0.70832
762,-16.38901,13.9077,173.65849,92477,144.19063
762,-16.38901,13.9077,173.65849,92479,29.46786
357,-17.3771,14.78535,0.46252,92464,0.46252
1524,-13.2927,13.31159,920.05195,92537,920.05195
1511,-13.3965,15.99187,126.46852,92516,126.46852
425,-17.31076,14.78207,0.8879,92464,0.02548
425,-17.31076,14.78207,0.8879,92465,0.86242
603,-16.82408,14.96414,11.32089,92544,5.94736
603,-16.82408,14.96414,11.32089,92547,5.37353
1001,-15.89552,13.73795,37.47437,92491,31.46569
1001,-15.89552,13.73795,37.47437,92492,6.00867
158,-17.44922,14.70947,0.07068,92463,0.07068
1500,-13.48018,13.41633,246.29953,92537,246.29953
976,-16.00618,15.63353,163.30928,92511,59.67667
976,-16.00618,15.63353,163.30928,92512,87.03674
976,-16.00618,15.63353,163.30928,92513,16.59586
755,-16.4023,15.27052,138.64677,92506,2.89875
755,-16.4023,15.27052,138.64677,92545,0.44168
755,-16.4023,15.27052,138.64677,92546,135.30633
631,-16.74411,14.5342,48.88874,92538,48.65973
631,-16.74411,14.5342,48.88874,92540,0.22901
1582,-12.58819,14.20406,228.42561,92526,47.17094
1582,-12.58819,14.20406,228.42561,92528,181.25467
211,-17.44091,14.68272,0.28111,92463,0.28111
621,-16.73518,14.25763,78.16166,92540,45.81176
621,-16.73518,14.25763,78.16166,92474,32.34991
758,-16.41054,14.02644,126.47007,92477,124.43832
758,-16.41054,14.02644,126.47007,92478,2.03175
940,-16.02948,15.44345,241.34502,92504,30.31568
940,-16.02948,15.44345,241.34502,92506,70.31189
940,-16.02948,15.44345,241.34502,92512,135.74898
940,-16.02948,15.44345,241.34502,92513,4.96847
1129,-15.70144,14.03175,144.37298,92483,143.12728
1129,-15.70144,14.03175,144.37298,92489,1.2457
359,-17.3752,14.78347,0.19837,92464,0.19837
973,-15.97767,12.8325,85.11008,92549,7.84018
973,-15.97767,12.8325,85.11008,92499,67.83876
973,-15.97767,12.8325,85.11008,92551,9.43114
577,-16.90199,15.14384,82.48041,92544,82.48041
555,-16.92937,14.33185,36.50255,92539,36.49498
555,-16.92937,14.33185,36.50255,92540,0.00757
1342,-14.54684,16.44735,208.00558,92523,208.00558
675,-16.58295,14.74026,67.11378,92467,27.49112
675,-16.58295,14.74026,67.11378,92468,21.59909
675,-16.58295,14.74026,67.11378,92543,18.02356
1134,-15.71811,15.17387,222.28723,92508,222.28723
54,-17.46986,14.74848,0.09752,92463,0.09752
