CT,lon,lat,O_Area_km2,ID_2,P_Area_km2
1561,-12.79275,12.73874,534.72643,31099,534.72643
341,-17.38811,14.77631,0.31296,31078,0.31296
1516,-13.32117,15.45955,281.95285,31095,281.95285
424,-17.31319,14.73399,1.26391,31078,0.18037
424,-17.31319,14.73399,1.26391,31079,1.08354
291,-17.42302,14.73342,0.39921,31077,0.13578
291,-17.42302,14.73342,0.39921,31078,0.26342
994,-16.02154,15.78669,333.91216,31094,333.91216
269,-17.42868,14.76869,0.39997,31078,0.39997
1155,-15.58432,13.21607,81.04043,31090,81.04043
1075,-15.81708,12.95636,154.75769,31090,154.75769
326,-17.39488,14.76444,0.33974,31078,0.33974
650,-16.65565,14.44706,48.2892,31083,0.12752
650,-16.65565,14.44706,48.2892,31101,48.16168
525,-16.96603,14.42128,1.29778,31101,1.29778
856,-16.23426,14.68067,16.15096,31081,16.15096
27,-17.4849,14.71847,0.50067,31077,0.50067
182,-17.44496,14.73609,0.25997,31077,0.25997
519,-16.98413,14.42116,1.5053,31101,1.5053
806,-16.26199,16.12234,81.29418,31096,81.29418
1651,-11.73306,13.25586,441.29883,31099,441.29883
1545,-12.95019,15.19486,121.77814,31095,121.77814
155,-17.44933,14.68677,0.17085,31077,0.17085
1551,-12.85246,15.09281,252.31761,31095,252.31761
190,-17.44496,14.74248,0.28482,31077,0.28482
1247,-15.194,13.92014,109.49363,31086,109.49363
556,-16.93092,14.80084,0.31137,31102,0.31137
1541,-12.95187,15.24872,71.15056,31095,71.15056
1252,-15.13361,15.38741,150.63264,31093,150.63264
1,-17.52514,14.74683,0.78923,31077,0.78923
282,-17.42516,14.68778,0.69831,31077,0.69831
1216,-15.34356,15.61556,219.93919,31093,219.93919
561,-16.92861,14.77373,2.34106,31102,2.34106
1530,-13.116,13.7157,646.53784,31098,646.53784
736,-16.44754,16.06474,38.01899,31096,38.01899
1264,-15.12924,15.89236,902.01821,31097,139.1474
1264,-15.12924,15.89236,902.01821,31093,762.8708
62,-17.46935,14.69059,0.46581,31077,0.46581
23,-17.49125,14.74572,1.42714,31077,1.42714
440,-17.2855,14.72142,0.82021,31079,0.82021
1502,-13.4689,15.8405,31.07502,31095,31.07502
1611,-12.32754,14.81557,40.45015,31098,40.45015
486,-17.15052,14.74385,7.60465,31079,7.60465
1294,-14.88867,12.7325,108.58249,31089,108.58249
351,-17.38206,14.77574,0.2845,31078,0.2845
515,-17.00777,14.50212,23.58268,31101,23.58268
1082,-15.85403,14.08515,123.8535,31085,14.34009
1082,-15.85403,14.08515,123.8535,31086,38.40082
1082,-15.85403,14.08515,123.8535,31087,71.11259
1173,-15.55126,16.22573,317.08619,31096,316.30966
1173,-15.55126,16.22573,317.08619,31097,0.77653
13,-17.49757,14.72871,0.62957,31077,0.62957
1249,-15.15873,15.20346,642.50149,31093,642.50149
377,-17.3658,14.77367,0.42794,31078,0.42794
923,-16.08046,14.15673,0.48498,31087,0.48498
653,-16.65416,14.3912,72.94512,31083,70.37972
653,-16.65416,14.3912,72.94512,31101,2.5654
431,-17.30181,14.7677,1.38326,31079,1.38326
867,-16.23013,15.59919,28.81997,31094,28.81997
1192,-15.47591,12.77062,102.11098,31090,102.11098
1454,-13.75382,13.39965,163.83567,31100,75.05824
1454,-13.75382,13.39965,163.83567,31091,88.77743
869,-16.2143,13.06796,472.96845,31104,472.96845
1613,-12.40651,12.83315,339.73541,31099,339.73541
1077,-15.87495,14.17181,93.38417,31085,76.84637
1077,-15.87495,14.17181,93.38417,31086,16.5378
503,-17.07685,14.74321,76.60711,31102,76.60711
413,-17.32762,14.79192,2.91169,31078,1.75415
413,-17.32762,14.79192,2.91169,31079,1.15755
719,-16.48242,16.01601,7.70318,31096,7.70318
75,-17.46526,14.72922,0.26534,31077,0.26534
1044,-15.88079,14.88029,0.96114,31082,0.96114
315,-17.40194,14.77285,0.32912,31078,0.32912
15,-17.49397,14.75445,0.39338,31077,0.39338
11,-17.50507,14.75181,0.68762,31077,0.68762
732,-16.45818,14.69144,19.46127,31080,19.46127
1145,-15.59511,13.00779,57.60317,31090,57.60317
1629,-12.20363,14.56712,140.78218,31098,140.78218
1005,-15.90826,14.85159,1.88542,31082,1.88542
1482,-13.6056,16.09545,88.24461,31095,88.24461
1509,-13.44634,15.56477,521.13819,31095,521.13819
730,-16.475,16.04581,14.75742,31096,14.75742
1637,-12.11731,14.34171,193.7624,31098,193.7624
489,-17.15321,14.67313,33.07149,31079,25.45831
489,-17.15321,14.67313,33.07149,31101,7.61318
1009,-15.90744,14.87064,3.59943,31082,3.59943
3,-17.52258,14.7452,0.54391,31077,0.54391
1316,-14.78116,15.97489,1076.21898,31097,735.98327
1316,-14.78116,15.97489,1076.21898,31093,340.23571
1002,-15.90456,14.78637,58.7092,31082,58.7092
235,-17.43648,14.67224,0.11073,31077,0.11073
1626,-12.21551,14.4599,4.78193,31098,4.78193
467,-17.25396,14.71735,0.8927,31079,0.8927
1303,-14.90242,13.3065,315.2688,31089,315.2688
592,-16.83768,14.16745,3.80493,31101,3.80493
382,-17.36115,14.74375,0.60113,31078,0.60113
65,-17.46838,14.69428,0.25118,31077,0.25118
1196,-15.4674,13.99862,83.02782,31086,83.02782
1534,-13.09962,15.57806,55.81543,31095,55.81543
1395,-14.21284,15.91813,705.01344,31097,705.01344
576,-16.91662,14.83641,53.68212,31102,16.53539
576,-16.91662,14.83641,53.68212,31103,37.14674
1012,-15.89089,14.79993,12.02768,31082,12.02768
476,-17.22415,14.69431,5.2211,31079,5.2211
216,-17.44044,14.66793,0.07613,31077,0.07613
417,-17.32297,14.77442,0.91206,31078,0.91206
1575,-12.70697,14.02933,494.05268,31098,494.05268
483,-17.15202,14.62586,11.69473,31079,9.19107
483,-17.15202,14.62586,11.69473,31101,2.50366
842,-16.23993,12.80449,20.27449,31104,20.27449
1182,-15.4829,12.62279,48.76321,31090,48.76321
172,-17.44824,14.71036,0.05924,31077,0.05924
325,-17.39664,14.7711,0.27852,31078,0.27852
1150,-15.57934,12.82723,123.58682,31090,123.58682
571,-16.91193,14.80819,1.25431,31102,1.25431
986,-16.00188,16.37904,222.89762,31096,222.89762
1095,-15.79583,13.73338,77.66771,31088,77.66771
1217,-15.33563,14.25807,241.64036,31086,241.64036
84,-17.46185,14.70776,0.28002,31077,0.28002
701,-16.47049,14.25783,88.45922,31083,88.45922
289,-17.42123,14.70128,0.58228,31077,0.58228
638,-16.66339,14.08749,95.16165,31083,95.16133
638,-16.66339,14.08749,95.16165,31084,0.00032
1068,-15.85468,14.6923,230.59118,31082,199.12754
1068,-15.85468,14.6923,230.59118,31085,31.46365
1621,-12.23082,12.64822,173.57435,31099,173.57435
252,-17.43304,14.69232,0.74911,31077,0.74911
757,-16.42139,14.50375,85.63581,31083,85.63581
864,-16.20022,13.88543,100.40899,31084,53.83459
864,-16.20022,13.88543,100.40899,31087,26.32414
864,-16.20022,13.88543,100.40899,31088,20.25026
1274,-14.96243,12.89331,26.44287,31089,26.44287
989,-15.91873,13.73622,66.19354,31088,66.19354
1628,-12.21124,14.43997,45.57162,31098,45.57162
1506,-13.4565,15.71688,176.53217,31095,176.53217
787,-16.32565,15.82045,166.0369,31094,128.21631
787,-16.32565,15.82045,166.0369,31096,37.82059
17,-17.49036,14.73377,1.15324,31077,1.15324
459,-17.26378,14.72512,0.42428,31079,0.42428
74,-17.46676,14.71159,0.10286,31077,0.10286
1357,-14.50392,12.72379,184.41569,31089,184.41569
1646,-11.91575,13.41579,549.42909,31098,400.84342
1646,-11.91575,13.41579,549.42909,31099,148.58567
281,-17.42656,14.7363,0.15971,31077,0.15971
495,-17.09658,14.53106,20.4163,31101,20.4163
929,-16.07673,14.14412,0.99663,31087,0.99663
1284,-14.93701,12.90202,1.81982,31089,1.81982
990,-15.94306,14.85175,41.81398,31082,41.81398
1461,-13.69476,13.78259,30.20205,31100,30.20205
934,-16.07107,14.16733,1.6993,31087,1.6993
595,-16.84668,14.43251,92.05778,31101,92.05778
1269,-14.97194,14.57428,494.78398,31086,282.10542
1269,-14.97194,14.57428,494.78398,31093,212.67857
686,-16.50367,14.25818,100.04682,31083,100.04682
324,-17.39874,14.76775,0.35235,31078,0.35235
1108,-15.76854,14.13301,90.236,31086,90.236
656,-16.64921,12.41962,120.47703,31105,120.47703
945,-16.06836,12.70629,71.48379,31104,71.48379
1072,-15.82616,14.48424,108.36197,31085,107.649
1072,-15.82616,14.48424,108.36197,31086,0.71297
232,-17.43899,14.69869,0.56114,31077,0.56114
1493,-13.44191,15.3231,788.48951,31095,788.48951
1437,-13.8634,13.52397,133.57685,31100,100.36776
1437,-13.8634,13.52397,133.57685,31091,33.20909
1067,-15.86267,14.86377,0.9621,31082,0.9621
1654,-11.63296,12.74449,276.64203,31099,276.64203
518,-16.98542,14.44186,7.03699,31101,7.03699
1470,-13.66496,13.74993,20.71196,31100,20.71196
167,-17.44869,14.74956,0.23238,31077,0.23238
815,-16.26479,12.54938,23.49029,31106,23.49029
1119,-15.72438,16.48401,20.84856,31096,20.84856
121,-17.45512,14.73046,0.13766,31077,0.13766
1444,-13.79602,13.26797,232.94418,31100,3.85206
1444,-13.79602,13.26797,232.94418,31091,229.09212
463,-17.26299,14.72859,0.71829,31079,0.71829
1480,-13.61504,13.72517,151.27337,31100,151.27337
1142,-15.61711,13.28489,144.68963,31090,144.68963
401,-17.34654,14.76776,0.84997,31078,0.84997
524,-16.97167,14.41227,0.63977,31101,0.63977
1345,-14.57678,14.39243,155.41155,31100,144.87451
1345,-14.57678,14.39243,155.41155,31086,10.53704
1092,-15.79753,16.48783,32.8688,31096,32.8688
1253,-15.12253,15.41348,48.42296,31093,48.42296
1045,-15.87942,14.85692,0.25113,31082,0.25113
437,-17.28671,14.71441,0.12926,31079,0.12926
95,-17.46057,14.74136,0.25146,31077,0.25146
565,-16.91996,14.80513,1.22664,31102,1.22664
754,-16.43754,16.20435,99.76367,31096,99.76367
1518,-13.34983,15.59531,68.98581,31095,68.98581
1338,-14.6434,14.33503,149.50892,31100,41.44269
1338,-14.6434,14.33503,149.50892,31086,108.06623
208,-17.44188,14.66421,0.1525,31077,0.1525
751,-16.39687,14.32684,59.10364,31083,59.10364
578,-16.89882,14.76497,25.21186,31102,25.21186
7,-17.51096,14.7374,0.3939,31077,0.3939
157,-17.4501,14.70372,0.21754,31077,0.21754
55,-17.46896,14.73851,0.29221,31077,0.29221
1535,-13.10151,13.2721,732.45745,31098,90.40556
1535,-13.10151,13.2721,732.45745,31100,642.05189
1478,-13.65599,13.77364,3.32137,31100,3.32137
1655,-11.68507,13.37884,154.89464,31099,154.89464
748,-16.4188,16.04939,51.95352,31096,51.95352
551,-16.9332,14.77719,0.30671,31102,0.30671
1030,-15.89,14.84336,0.70832,31082,0.70832
762,-16.38901,13.9077,173.65849,31084,173.65849
357,-17.3771,14.78535,0.46252,31078,0.46252
1524,-13.2927,13.31159,920.05195,31100,920.05195
1511,-13.3965,15.99187,126.46852,31095,126.46852
425,-17.31076,14.78207,0.8879,31078,0.02548
425,-17.31076,14.78207,0.8879,31079,0.86242
603,-16.82408,14.96414,11.32089,31103,11.32089
1001,-15.89552,13.73795,37.47437,31088,37.47437
158,-17.44922,14.70947,0.07068,31077,0.07068
1500,-13.48018,13.41633,246.29953,31100,246.29953
976,-16.00618,15.63353,163.30928,31094,163.30928
755,-16.4023,15.27052,138.64677,31103,135.74802
755,-16.4023,15.27052,138.64677,31092,2.89875
631,-16.74411,14.5342,48.88874,31101,48.88874
1582,-12.58819,14.20406,228.42561,31098,228.42561
211,-17.44091,14.68272,0.28111,31077,0.28111
621,-16.73518,14.25763,78.16166,31083,32.34991
621,-16.73518,14.25763,78.16166,31101,45.81176
758,-16.41054,14.02644,126.47007,31084,126.47007
940,-16.02948,15.44345,241.34502,31094,140.71745
940,-16.02948,15.44345,241.34502,31092,100.62757
1129,-15.70144,14.03175,144.37298,31086,143.12728
1129,-15.70144,14.03175,144.37298,31087,1.2457
359,-17.3752,14.78347,0.19837,31078,0.19837
973,-15.97767,12.8325,85.11008,31104,17.27132
973,-15.97767,12.8325,85.11008,31090,67.83876
577,-16.90199,15.14384,82.48041,31103,82.48041
555,-16.92937,14.33185,36.50255,31101,36.50255
1342,-14.54684,16.44735,208.00558,31097,208.00558
675,-16.58295,14.74026,67.11378,31080,49.09021
675,-16.58295,14.74026,67.11378,31102,18.02356
1134,-15.71811,15.17387,222.28723,31093,222.28723
54,-17.46986,14.74848,0.09752,31077,0.09752
1630,-12.17143,14.68493,41.94786,31098,41.94786
1250,-15.12632,14.16591,118.55373,31086,118.55373
1544,-13.04637,15.17261,808.00448,31095,808.00448
136,-17.45326,14.74261,0.16983,31077,0.16983
26,-17.48536,14.72662,0.42941,31077,0.42941
477,-17.22498,14.76713,18.88082,31079,18.88082
1657,-11.56715,12.48465,114.61148,31099,114.61148
1334,-14.58304,15.66219,1119.01385,31097,112.22615
1334,-14.58304,15.66219,1119.01385,31093,1006.78769
1413,-14.07198,16.15236,167.50175,31097,167.50175
1063,-15.88664,16.47106,139.16143,31096,139.16143
411,-17.32613,14.74218,0.89557,31078,0.89557
1022,-15.89946,14.84802,1.15948,31082,1.15948
1394,-14.21196,14.04864,338.75939,31100,338.75939
1227,-15.27599,16.23686,596.66623,31096,0.00533
1227,-15.27599,16.23686,596.66623,31097,596.66089
100,-17.46111,14.72424,0.14785,31077,0.14785
112,-17.45745,14.74407,0.26154,31077,0.26154
1620,-12.21818,14.71045,65.28457,31098,65.28457
820,-16.26568,12.55935,1.47694,31106,1.47694
1164,-15.54799,14.08676,49.52789,31086,49.52789
921,-16.05242,12.51346,131.57515,31106,131.57515
1387,-14.22698,16.39428,132.34779,31097,132.34779
1609,-12.31763,14.71638,209.63159,31098,209.63159
1451,-13.73361,13.12402,634.26791,31100,178.98977
1451,-13.73361,13.12402,634.26791,31091,455.27814
1073,-15.85222,14.86609,2.97697,31082,2.97697
1642,-11.99621,12.41048,123.25002,31099,123.25002
965,-15.97409,12.9195,166.91364,31104,135.47109
965,-15.97409,12.9195,166.91364,31090,31.44255
619,-16.74968,14.55883,66.32291,31101,59.89201
619,-16.74968,14.55883,66.32291,31102,6.43091
1010,-15.90545,14.80129,10.51299,31082,10.51299
393,-17.35251,14.7555,0.5392,31078,0.5392
135,-17.45427,14.72519,0.1593,31077,0.1593
709,-16.49039,16.01149,0.62787,31096,0.62787
983,-15.94611,14.00885,92.0189,31087,92.0189
678,-16.57655,15.01249,95.94331,31080,20.89043
678,-16.57655,15.01249,95.94331,31103,75.05288
1097,-15.76741,13.77238,38.54125,31088,38.54125
557,-16.92894,14.79549,0.35075,31102,0.35075
919,-16.09049,14.15595,2.49284,31087,2.49284
1241,-15.23273,14.35609,291.34064,31086,291.34064
872,-16.24402,14.72834,89.53605,31081,89.53605
826,-16.25877,12.57614,3.21684,31106,3.21684
1035,-15.88478,14.83925,1.54026,31082,1.54026
400,-17.34676,14.78016,1.02077,31078,1.02077
1050,-15.87419,14.8589,0.20899,31082,0.20899
1362,-14.48518,15.00395,668.47936,31095,300.35977
1362,-14.48518,15.00395,668.47936,31093,368.11959
1564,-12.76822,12.48639,34.79252,31099,34.79252
61,-17.46935,14.67753,0.67152,31077,0.67152
522,-16.97751,14.4271,1.76595,31101,1.76595
602,-16.80261,15.04882,48.49847,31103,48.49847
1426,-13.94734,15.24631,1518.69375,31095,1518.69375
1083,-15.80136,15.24603,265.62548,31092,85.20642
1083,-15.80136,15.24603,265.62548,31093,180.41905
367,-17.3704,14.77174,0.39952,31078,0.39952
917,-16.07603,13.63226,118.62558,31084,29.73882
917,-16.07603,13.63226,118.62558,31088,88.88677
163,-17.44975,14.68179,0.17111,31077,0.17111
1203,-15.44549,16.32088,383.96036,31096,212.09975
1203,-15.44549,16.32088,383.96036,31097,171.86061
1298,-14.84455,12.83727,104.14471,31089,104.14471
778,-16.3461,15.0221,129.05614,31080,3.99112
778,-16.3461,15.0221,129.05614,31081,23.33405
778,-16.3461,15.0221,129.05614,31103,101.73097
328,-17.39393,14.74861,0.22267,31078,0.22267
1375,-14.32642,12.90557,182.95645,31089,182.95645
18,-17.49164,14.72739,0.38048,31077,0.38048
893,-16.14916,14.17288,98.99374,31087,98.99374
44,-17.47522,14.74757,0.85993,31077,0.85993
109,-17.45834,14.67906,0.19673,31077,0.19673
53,-17.47017,14.76046,0.24583,31077,0.24583
296,-17.42103,14.76742,0.24153,31078,0.24153
881,-16.15604,12.94167,178.04888,31104,178.04888
1156,-15.57493,14.56422,199.43883,31085,112.14433
1156,-15.57493,14.56422,199.43883,31086,87.2945
386,-17.35987,14.75076,0.3133,31078,0.3133
1608,-12.37465,12.5078,181.6784,31099,181.6784
1172,-15.53549,13.94669,101.67681,31086,101.67681
1231,-15.22214,16.41398,355.07682,31097,355.07682
1152,-15.58817,13.99144,79.05278,31086,79.05278
1434,-13.91203,13.28301,124.70524,31091,124.70524
1332,-14.64005,13.84456,215.42883,31100,198.74097
1332,-14.64005,13.84456,215.42883,31086,16.68786
1417,-14.03807,15.95593,410.20641,31095,17.95626
1417,-14.03807,15.95593,410.20641,31097,392.25015
205,-17.44351,14.71934,0.30109,31077,0.30109
316,-17.39936,14.66738,0.33404,31077,0.33404
1323,-14.73057,14.45806,251.37323,31086,251.37323
1391,-14.17577,16.48516,78.10502,31097,78.10502
629,-16.7481,15.01359,80.24669,31103,80.24669
1255,-15.10769,12.73609,151.4713,31089,129.76312
1255,-15.10769,12.73609,151.4713,31090,21.70818
310,-17.4077,14.77093,0.32403,31078,0.32403
962,-16.00876,13.74239,109.67653,31088,109.67653
700,-16.49509,14.92921,126.19301,31080,124.12973
700,-16.49509,14.92921,126.19301,31103,2.06328
681,-16.51966,12.81957,147.10753,31104,147.10753
1358,-14.49059,15.29162,1313.36334,31095,712.31826
1358,-14.49059,15.29162,1313.36334,31093,601.04507
713,-16.4798,12.86872,99.152,31104,99.152
487,-17.1161,14.81989,52.11598,31102,52.11598
528,-16.95031,14.47025,51.02775,31101,51.02775
473,-17.23179,14.70624,7.24422,31079,7.24422
311,-17.40651,14.74592,0.5168,31078,0.5168
844,-16.2284,12.79696,4.86991,31104,4.86991
1112,-15.74486,16.00987,544.97062,31094,524.29454
1112,-15.74486,16.00987,544.97062,31096,20.67608
499,-17.08436,14.86398,37.63944,31102,28.5592
499,-17.08436,14.86398,37.63944,31103,9.08024
622,-16.7206,12.95086,104.73823,31104,104.73823
1138,-15.6703,13.6228,51.61788,31088,51.61788
643,-16.66019,14.12551,63.84821,31083,63.84821
173,-17.44872,14.74647,0.19113,31077,0.19113
676,-16.54453,12.44609,198.67881,31105,198.573
676,-16.54453,12.44609,198.67881,31106,0.10581
951,-16.03472,12.90146,124.7336,31104,124.7336
1037,-15.88283,14.86013,0.3458,31082,0.3458
1659,-11.53481,12.47692,49.01921,31099,49.01921
402,-17.34505,14.74836,1.35199,31078,1.35199
492,-17.12991,14.71944,30.00798,31079,12.97489
492,-17.12991,14.71944,30.00798,31101,7.21082
492,-17.12991,14.71944,30.00798,31102,9.82228
217,-17.43963,14.67218,0.10584,31077,0.10584
407,-17.33527,14.7838,1.2329,31078,1.2329
174,-17.44816,14.71562,0.16841,31077,0.16841
813,-16.28715,15.58773,155.59616,31094,115.94617
813,-16.28715,15.58773,155.59616,31092,39.65
685,-16.49642,15.49231,397.3996,31092,397.3996
1325,-14.70297,16.49154,153.98002,31097,153.98002
1024,-15.89714,14.85939,1.30002,31082,1.30002
805,-16.2747,16.3262,266.46105,31096,266.46105
420,-17.31667,14.77699,1.04081,31078,0.9646
420,-17.31667,14.77699,1.04081,31079,0.07621
1588,-12.51079,14.89279,293.72651,31095,94.38146
1588,-12.51079,14.89279,293.72651,31098,199.34505
110,-17.45699,14.68654,0.22435,31077,0.22435
617,-16.76967,14.01446,45.56952,31083,35.50047
617,-16.76967,14.01446,45.56952,31084,8.23249
617,-16.76967,14.01446,45.56952,31101,1.83656
1225,-15.29871,15.47575,247.95989,31093,247.95989
1558,-12.83138,14.00784,323.34983,31098,323.34983
861,-16.23048,15.62329,1.45693,31094,1.45693
1232,-15.22637,12.82654,138.03962,31090,138.03962
1161,-15.59197,12.72745,130.01776,31090,130.01776
530,-16.95291,14.43332,18.37635,31101,18.37635
1539,-12.98928,15.32835,62.97216,31095,62.97216
898,-16.18302,16.04333,398.23407,31094,145.89612
898,-16.18302,16.04333,398.23407,31096,252.33795
130,-17.45309,14.67673,0.26266,31077,0.26266
221,-17.44021,14.66039,0.34812,31077,0.34812
226,-17.43776,14.66704,0.08532,31077,0.08532
641,-16.69367,15.14175,107.68548,31103,107.68548
614,-16.78508,14.84084,81.92327,31102,63.48558
614,-16.78508,14.84084,81.92327,31103,18.43769
1031,-15.8854,14.8633,0.58473,31082,0.58473
57,-17.47086,14.72424,0.20535,31077,0.20535
870,-16.2246,15.63643,10.45354,31094,10.45354
274,-17.42792,14.73985,0.2101,31077,0.2101
931,-16.0745,14.15748,0.91628,31087,0.91628
568,-16.91551,14.77811,1.20955,31102,1.20955
501,-17.06661,14.48116,12.87983,31101,12.87983
1201,-15.45624,12.63006,77.58749,31090,77.58749
1127,-15.6553,16.23845,150.68091,31096,150.68091
574,-16.90923,14.78725,2.17418,31102,2.17418
1352,-14.53754,14.0719,206.02038,31100,183.88821
1352,-14.53754,14.0719,206.02038,31086,22.13217
241,-17.43353,14.65547,0.23961,31077,0.23961
688,-16.54319,15.27255,235.83683,31103,61.24337
688,-16.54319,15.27255,235.83683,31092,174.59346
828,-16.24736,15.72334,126.70881,31094,126.70881
1188,-15.48931,15.32441,132.67544,31093,132.67544
706,-16.49253,16.018,0.23039,31096,0.23039
134,-17.45528,14.75254,0.16794,31077,0.16794
939,-16.0785,14.50525,75.6967,31081,3.0224
939,-16.0785,14.50525,75.6967,31082,0.00001
939,-16.0785,14.50525,75.6967,31085,72.67429
298,-17.41796,14.76462,0.20812,31078,0.20812
301,-17.41363,14.73805,0.50443,31078,0.50443
506,-17.01704,14.81301,59.89491,31102,39.54134
506,-17.01704,14.81301,59.89491,31103,20.35358
1456,-13.70063,13.49514,214.12391,31100,203.43022
1456,-13.70063,13.49514,214.12391,31091,10.69369
1476,-13.66453,13.76909,1.40822,31100,1.40822
6,-17.5121,14.74841,0.46968,31077,0.46968
1212,-15.37119,12.59017,53.89063,31090,53.89063
1411,-14.05498,12.8922,234.44912,31091,234.44912
1556,-12.90288,12.6593,320.53465,31099,320.53465
822,-16.28503,14.65184,33.38467,31080,0.76208
822,-16.28503,14.65184,33.38467,31081,32.62259
918,-16.09762,14.28312,73.45627,31085,65.80178
918,-16.09762,14.28312,73.45627,31087,7.65449
1111,-15.7487,13.875,122.8059,31086,15.55721
1111,-15.7487,13.875,122.8059,31087,45.48016
1111,-15.7487,13.875,122.8059,31088,61.76852
991,-15.91874,12.93572,242.69595,31104,125.93638
991,-15.91874,12.93572,242.69595,31090,116.75957
1094,-15.79231,13.76636,34.77454,31088,34.77454
677,-16.54172,14.85189,61.49102,31080,61.49102
1066,-15.83601,13.83683,96.5774,31088,96.5774
549,-16.936,14.78895,0.27174,31102,0.27174
753,-16.38119,13.69965,98.42913,31084,98.42913
967,-15.98368,14.14823,100.43487,31085,84.45408
967,-15.98368,14.14823,100.43487,31087,15.98079
180,-17.44684,14.73164,0.28435,31077,0.28435
423,-17.31118,14.74465,1.41351,31078,0.23063
423,-17.31118,14.74465,1.41351,31079,1.18289
353,-17.37919,14.78262,0.31909,31078,0.31909
234,-17.43765,14.70937,0.48724,31077,0.48724
1536,-13.179,12.67506,869.79564,31099,89.473
1536,-13.179,12.67506,869.79564,31100,780.32264
138,-17.45326,14.73863,0.13914,31077,0.13914
1428,-13.95021,16.12849,96.40099,31097,96.40099
1215,-15.36329,12.6611,165.83847,31090,165.83847
389,-17.3578,14.77024,0.59417,31078,0.59417
1586,-12.50016,14.28294,481.37665,31098,481.37665
1425,-13.97867,12.77536,174.94658,31091,174.94658
922,-16.08281,14.15027,0.82346,31087,0.82346
375,-17.36528,14.77719,0.37311,31078,0.37311
547,-16.93466,14.78031,0.4847,31102,0.4847
740,-16.43052,16.0444,22.30179,31096,22.30179
152,-17.45218,14.73677,0.2195,31077,0.2195
1519,-13.30072,15.59252,41.22554,31095,41.22554
1054,-15.87428,14.86664,0.8082,31082,0.8082
436,-17.28513,14.78976,3.97621,31079,3.97621
627,-16.73278,13.87123,84.12443,31084,84.12443
1610,-12.3821,12.95074,530.38646,31099,530.38646
1653,-11.70156,12.69143,406.9119,31099,406.9119
1301,-14.80521,13.80634,229.21084,31100,80.8783
1301,-14.80521,13.80634,229.21084,31086,148.33254
263,-17.43116,14.76027,0.13747,31077,0.13747
761,-16.38296,14.56095,90.80155,31080,9.96601
761,-16.38296,14.56095,90.80155,31081,1.85438
761,-16.38296,14.56095,90.80155,31083,78.98116
435,-17.29868,14.74176,2.29305,31079,2.29305
334,-17.3913,14.74795,0.2716,31078,0.2716
1193,-15.47682,14.20205,201.41218,31086,201.41218
601,-16.81038,14.34649,68.04687,31101,68.04687
286,-17.42703,14.70538,0.31656,31077,0.31656
1622,-12.16939,13.60125,1116.89269,31098,1116.89269
720,-16.46746,14.60759,69.15243,31080,54.13922
720,-16.46746,14.60759,69.15243,31083,13.02309
720,-16.46746,14.60759,69.15243,31101,1.99012
408,-17.33399,14.74446,1.86467,31078,1.86467
165,-17.44975,14.67957,0.10772,31077,0.10772
832,-16.27809,15.88744,227.2936,31094,80.14606
832,-16.27809,15.88744,227.2936,31096,147.14755
545,-16.93705,14.78798,0.84866,31102,0.84866
573,-16.90953,14.77947,2.03399,31102,2.03399
882,-16.2125,15.1357,131.60465,31103,33.44963
882,-16.2125,15.1357,131.60465,31092,98.15502
496,-17.09043,14.90617,30.40625,31102,9.6199
496,-17.09043,14.90617,30.40625,31103,20.78635
25,-17.48757,14.70724,0.37847,31077,0.37847
784,-16.32506,15.34551,118.18071,31103,4.54606
784,-16.32506,15.34551,118.18071,31092,113.63465
108,-17.45809,14.72162,0.13813,31077,0.13813
865,-16.22197,14.6481,10.83787,31081,10.83787
738,-16.44362,15.95484,58.79675,31096,58.79675
162,-17.44984,14.72416,0.12476,31077,0.12476
34,-17.48086,14.71822,0.39143,31077,0.39143
60,-17.47031,14.71699,0.32821,31077,0.32821
669,-16.60627,14.4081,73.42153,31083,71.75864
669,-16.60627,14.4081,73.42153,31101,1.66289
414,-17.32214,14.73415,0.60202,31078,0.60202
339,-17.38891,14.76888,0.34148,31078,0.34148
1291,-14.91095,16.51539,115.76381,31097,115.76381
366,-17.37359,14.77576,0.34979,31078,0.34979
1510,-13.41377,15.75658,71.85099,31095,71.85099
1076,-15.84162,14.84304,23.78121,31082,23.78121
327,-17.39656,14.75978,0.55002,31078,0.55002
1623,-12.23118,14.45589,35.37111,31098,35.37111
330,-17.39419,14.77586,0.23282,31078,0.23282
191,-17.4447,14.69782,0.28349,31077,0.28349
119,-17.45617,14.734,0.2388,31077,0.2388
355,-17.37875,14.74669,0.39455,31078,0.39455
971,-16.00487,12.71981,44.30273,31104,18.56
971,-16.00487,12.71981,44.30273,31090,25.74273
1573,-12.70087,14.16478,195.47116,31098,195.47116
1360,-14.42147,13.79383,362.89698,31100,362.89698
1059,-15.86813,14.85587,0.39382,31082,0.39382
479,-17.18437,14.78913,28.35645,31079,28.3531
479,-17.18437,14.78913,28.35645,31102,0.00335
733,-16.44496,14.70517,66.84259,31080,66.84259
781,-16.33206,16.09615,109.13586,31096,109.13586
1177,-15.53646,12.51922,54.6561,31090,54.6561
1234,-15.26455,13.78643,153.84398,31086,153.84398
1132,-15.64606,14.25179,230.27692,31086,230.27692
32,-17.48125,14.70393,0.28785,31077,0.28785
169,-17.448,14.76157,0.18916,31077,0.18916
